Date,Open,High,Low,Close
2/17/2012,135.95,136.57,135.84,136.40
2/21/2012,136.79,137.10,136.05,136.47
2/22/2012,136.50,136.55,135.79,136.02
2/23/2012,136.20,136.73,135.50,136.63
2/24/2012,137.00,137.29,136.63,136.87
2/27/2012,136.25,137.53,135.80,137.11
2/28/2012,137.62,137.80,136.93,137.56
2/29/2012,137.51,138.19,136.72,136.88
3/1/2012,136.98,137.99,136.81,137.73
3/2/2012,137.69,137.82,137.00,137.32
3/5/2012,136.80,137.20,136.28,136.79
3/6/2012,136.52,136.52,134.36,134.70
3/7/2012,135.09,135.91,134.93,135.72
3/8/2012,136.15,137.32,136.15,137.02
3/9/2012,137.00,137.93,136.90,137.56
3/12/2012,137.22,137.76,137.09,137.57
3/13/2012,138.03,140.13,138.03,140.06
3/14/2012,139.97,140.45,139.48,139.92
3/15/2012,140.02,140.78,139.76,140.68
3/16/2012,140.30,140.48,139.96,140.30
3/19/2012,140.50,141.28,139.85,140.85
3/20/2012,140.57,140.63,139.64,140.42
3/21/2012,140.64,140.97,139.92,140.21
3/22/2012,140.20,140.20,138.74,139.17
3/23/2012,139.48,139.97,138.55,139.65
3/26/2012,140.03,141.57,139.78,141.56
3/27/2012,142.29,142.39,141.08,141.16
3/28/2012,141.47,141.60,139.64,140.47
3/29/2012,140.52,140.70,139.09,140.22
3/30/2012,140.66,141.05,140.05,140.72
4/2/2012,141.12,142.21,140.36,141.80
4/3/2012,141.72,141.88,140.43,141.28
4/4/2012,140.67,141.15,139.34,139.88
4/5/2012,140.14,140.20,138.92,139.80
4/9/2012,138.23,138.78,137.84,138.25
4/10/2012,138.24,138.50,135.76,135.86
4/11/2012,136.48,137.54,136.47,136.94
4/12/2012,137.41,138.90,136.86,138.83
4/13/2012,138.68,139.01,137.01,137.13
4/16/2012,137.00,138.04,136.58,136.99
4/17/2012,137.23,139.36,137.17,139.09
4/18/2012,138.97,139.10,138.29,138.62
4/19/2012,139.17,139.38,137.07,137.75
4/20/2012,138.17,138.83,137.74,137.93
4/23/2012,137.14,137.83,135.94,136.77
4/24/2012,137.25,137.66,136.64,137.33
4/25/2012,138.30,139.25,138.05,139.19
4/26/2012,139.42,140.32,138.62,140.14
4/27/2012,139.65,140.79,139.65,140.43
4/30/2012,140.38,140.38,139.49,139.82
5/1/2012,140.00,141.66,139.63,140.72
5/2/2012,140.50,140.67,139.46,140.34
5/3/2012,140.73,140.81,138.99,139.29
5/4/2012,139.25,139.43,136.92,137.00
5/7/2012,135.50,137.56,135.38,137.12
5/8/2012,136.62,136.99,134.92,136.52
5/9/2012,136.10,136.61,134.49,135.73
5/10/2012,136.14,136.92,135.39,136.03
5/11/2012,135.70,136.87,135.11,135.57
5/14/2012,134.61,135.17,133.91,134.14
5/15/2012,134.85,135.11,133.13,133.36
5/16/2012,133.25,134.55,132.80,132.85
5/17/2012,133.06,133.49,130.81,130.83
5/18/2012,130.58,131.60,129.55,129.82
5/21/2012,130.60,132.02,129.95,131.95
5/22/2012,132.35,133.23,131.34,132.07
5/23/2012,131.67,132.46,129.99,132.26
5/24/2012,131.53,132.90,131.36,132.50
5/25/2012,133.12,133.50,131.78,132.14
5/29/2012,133.28,133.93,132.10,133.69
5/30/2012,133.00,133.68,131.49,131.79
5/31/2012,131.76,132.45,130.34,131.53
6/1/2012,131.00,131.49,128.17,128.22
6/4/2012,127.65,128.74,127.11,128.17
6/5/2012,128.29,129.26,127.35,129.02
6/6/2012,130.00,132.03,129.03,132.01
6/7/2012,132.30,133.53,131.78,132.02
6/8/2012,131.58,133.13,131.19,133.09
6/11/2012,134.50,134.96,131.28,131.47
6/12/2012,131.61,132.99,131.16,132.95
6/13/2012,133.01,133.36,131.62,132.09
6/14/2012,132.50,134.00,131.80,133.49
6/15/2012,133.89,134.26,133.10,134.10
6/18/2012,134.60,134.73,133.28,134.42
6/19/2012,134.94,136.25,134.26,135.70
6/20/2012,135.31,136.10,134.27,135.48
6/21/2012,135.00,135.88,132.33,132.46
6/22/2012,132.31,133.71,132.31,133.46
6/25/2012,132.50,132.50,130.85,131.28
6/26/2012,131.67,132.38,130.93,131.97
6/27/2012,132.07,133.43,132.03,133.18
6/28/2012,132.66,133.17,131.28,132.79
6/29/2012,134.20,136.24,134.20,136.22
7/2/2012,136.01,136.71,135.52,136.44
7/3/2012,136.31,137.60,136.15,137.38
7/5/2012,137.37,138.25,136.29,136.81
7/6/2012,136.69,136.70,134.85,135.52
7/9/2012,135.26,135.57,134.70,135.31
7/10/2012,135.05,136.23,133.68,134.16
7/11/2012,134.16,134.84,133.38,134.18
7/12/2012,133.18,134.10,132.60,133.59
7/13/2012,133.80,135.89,133.64,135.70
7/16/2012,135.53,135.83,134.90,135.42
7/17/2012,135.93,136.64,134.55,136.39
7/18/2012,136.04,137.64,135.87,137.35
7/19/2012,137.85,138.18,137.21,137.71
7/20/2012,137.51,137.61,136.32,136.46
7/23/2012,135.48,136.25,133.84,135.13
7/24/2012,134.74,135.27,133.03,133.99
7/25/2012,133.40,134.62,133.25,133.96
7/26/2012,133.90,136.46,133.44,136.11
7/27/2012,136.12,139.07,135.96,138.70
7/30/2012,138.41,139.34,138.24,138.67
7/31/2012,138.78,139.11,137.95,137.98
8/1/2012,138.17,138.74,137.40,137.62
8/2/2012,137.60,138.93,135.58,136.66
8/3/2012,137.35,139.64,136.64,139.35
8/6/2012,139.75,140.17,139.56,139.63
8/7/2012,140.02,140.92,139.65,140.29
8/8/2012,140.00,140.65,139.67,140.47
8/9/2012,140.45,140.89,140.00,140.58
8/10/2012,140.19,140.89,139.81,140.84
8/13/2012,140.56,141.00,140.04,140.76
8/14/2012,141.30,141.57,140.37,140.76
8/15/2012,140.50,141.19,140.35,140.92
8/16/2012,141.03,142.16,140.80,141.99
8/17/2012,141.99,142.30,141.72,142.19
8/20/2012,142.39,142.39,141.59,142.19
8/21/2012,142.30,143.09,141.45,141.77
8/22/2012,141.41,142.05,141.07,141.79
8/23/2012,142.24,142.39,140.44,140.69
8/24/2012,140.38,141.83,140.17,141.52
8/27/2012,141.75,142.22,141.34,141.52
8/28/2012,141.72,141.84,140.97,141.40
8/29/2012,141.31,141.89,141.12,141.52
8/30/2012,141.02,141.11,140.19,140.47
8/31/2012,140.66,141.85,140.36,141.16
9/4/2012,141.30,141.46,140.13,140.95
9/5/2012,140.65,141.47,140.50,140.91
9/6/2012,141.30,143.78,141.30,143.74
9/7/2012,144.01,144.43,143.43,144.33
9/10/2012,143.99,144.44,143.46,143.53
9/11/2012,143.40,144.37,143.40,143.88
9/12/2012,143.93,144.60,143.90,144.33
9/13/2012,144.51,147.04,143.99,146.65
9/14/2012,146.80,148.11,146.65,147.20
9/17/2012,147.07,147.19,146.37,146.77
9/18/2012,146.57,146.81,146.22,146.62
9/19/2012,147.02,147.17,146.39,146.70
9/20/2012,146.19,146.79,145.63,146.72
9/21/2012,146.74,146.76,145.81,145.88
9/24/2012,145.66,145.98,145.04,145.62
9/25/2012,146.14,146.24,144.06,144.14
9/26/2012,144.31,144.43,142.95,143.33
9/27/2012,143.75,144.97,143.50,144.69
9/28/2012,144.68,144.83,143.46,143.90
10/1/2012,144.30,145.69,143.93,144.33
10/2/2012,144.70,145.16,143.83,144.48
10/3/2012,144.19,145.43,144.13,145.09
10/4/2012,145.77,146.34,145.08,146.20
10/5/2012,146.25,147.16,145.70,146.15
10/8/2012,145.70,145.89,145.31,145.64
10/9/2012,145.35,145.92,144.15,144.21
10/10/2012,144.23,144.32,143.09,143.33
10/11/2012,143.30,144.49,143.28,143.40
10/12/2012,143.84,144.02,142.58,142.89
10/15/2012,143.35,144.23,142.77,144.08
10/16/2012,144.25,145.64,144.14,145.57
10/17/2012,145.27,146.32,145.27,146.19
10/18/2012,146.10,146.52,145.33,145.87
10/19/2012,145.51,145.86,143.05,143.35
10/22/2012,143.01,143.67,142.28,143.43
10/23/2012,142.71,143.41,140.83,141.40
10/24/2012,141.27,142.12,140.80,141.01
10/25/2012,141.76,142.28,140.57,141.42
10/26/2012,140.40,141.84,140.21,141.30
10/31/2012,141.95,142.35,140.55,141.25
11/1/2012,141.15,143.01,140.74,142.88
11/2/2012,142.82,143.76,141.41,141.54
11/5/2012,141.16,142.17,140.93,141.87
11/6/2012,142.04,143.52,141.99,142.92
11/7/2012,143.36,143.63,139.06,139.72
11/8/2012,139.89,140.41,138.01,138.04
11/9/2012,138.26,139.44,137.01,138.19
11/12/2012,138.38,138.81,137.96,138.27
11/13/2012,137.40,139.25,137.24,137.83
11/14/2012,138.36,138.82,135.62,135.92
11/15/2012,136.38,136.54,135.18,135.67
11/16/2012,135.68,136.64,134.70,136.39
11/19/2012,137.18,139.13,137.18,139.11
11/20/2012,138.70,139.42,138.08,139.23
11/21/2012,139.07,139.57,138.90,139.52
11/23/2012,139.90,141.40,139.84,141.16
11/26/2012,140.74,141.36,140.19,141.09
11/27/2012,141.05,141.39,140.24,140.42
11/28/2012,140.26,141.54,139.00,141.46
11/29/2012,142.21,142.51,141.37,142.14
11/30/2012,142.20,142.59,141.66,142.06
12/3/2012,142.33,143.02,141.34,141.46
12/4/2012,141.16,141.87,140.87,141.21
12/5/2012,141.75,142.16,140.37,141.48
12/6/2012,141.11,142.04,141.09,141.96
12/7/2012,141.90,142.91,141.57,142.40
12/10/2012,142.06,142.81,141.77,142.51
12/11/2012,142.54,144.11,142.53,143.43
12/12/2012,143.88,144.55,143.31,143.51
12/13/2012,143.37,143.83,142.28,142.69
12/14/2012,142.81,142.94,141.88,142.11
12/17/2012,142.37,143.85,142.22,143.77
12/18/2012,144.42,145.50,143.79,145.35
12/19/2012,145.30,145.75,144.24,144.28
12/20/2012,144.27,145.14,143.98,145.09
12/21/2012,142.95,143.10,141.89,142.80
12/24/2012,142.10,142.75,142.06,142.23
12/26/2012,142.40,142.76,141.35,141.71
12/27/2012,141.64,142.08,139.92,141.59
12/28/2012,141.94,141.94,139.91,139.95
12/31/2012,139.45,142.56,138.80,142.46
1/2/2013,142.83,146.11,142.83,146.09
1/3/2013,145.65,146.37,145.34,145.77
1/4/2013,145.79,146.61,145.49,146.38
1/7/2013,146.03,146.11,145.43,145.97
1/8/2013,145.63,145.99,144.98,145.54
1/9/2013,145.88,146.32,145.56,145.95
1/10/2013,146.19,147.09,145.95,147.07
1/11/2013,147.10,147.21,146.61,147.11
1/14/2013,147.23,147.45,146.43,146.96
1/15/2013,146.55,147.21,146.02,147.04
1/16/2013,146.84,147.28,146.38,147.04
1/17/2013,146.85,148.42,146.85,147.92
1/18/2013,148.16,148.49,147.43,148.33
1/22/2013,148.20,149.13,147.94,149.09
1/23/2013,149.21,149.50,148.86,149.37
1/24/2013,148.92,150.14,148.92,149.38
1/25/2013,149.66,150.24,149.46,150.20
1/28/2013,150.03,150.36,149.51,150.04
1/29/2013,149.87,150.85,149.50,150.67
1/30/2013,150.88,150.96,149.77,150.10
1/31/2013,149.80,150.38,149.54,149.81
2/1/2013,150.30,151.42,149.70,151.22
2/4/2013,151.18,151.18,149.43,149.54
2/5/2013,150.09,151.48,150.09,151.06
2/6/2013,151.29,151.29,150.31,151.17
2/7/2013,150.93,151.47,149.86,150.94
2/8/2013,151.16,151.89,150.82,151.78
2/11/2013,151.75,152.05,151.39,151.76
2/12/2013,151.49,152.30,151.36,152.01
2/13/2013,152.23,152.61,151.72,152.16
2/14/2013,152.04,152.47,151.35,152.29
2/15/2013,152.07,152.59,151.55,152.15
2/19/2013,152.17,153.28,152.15,153.22
2/20/2013,153.29,153.40,151.30,151.31
2/21/2013,151.05,151.10,149.94,150.41
2/22/2013,151.04,151.84,150.76,151.84
2/25/2013,152.00,152.86,149.00,149.01
2/26/2013,149.47,150.20,148.73,150.01
2/27/2013,149.68,152.33,149.47,151.91
2/28/2013,152.15,152.87,151.59,151.61
3/1/2013,151.60,152.34,150.41,152.13
3/4/2013,151.53,152.87,151.36,152.87
3/5/2013,153.42,154.70,153.27,154.31
3/6/2013,154.55,154.93,154.16,154.51
3/7/2013,154.54,154.98,154.34,154.79
3/8/2013,155.06,155.78,154.66,155.44
3/11/2013,155.35,156.04,154.99,156.00
3/12/2013,155.75,156.10,155.21,155.70
3/13/2013,155.57,156.12,155.23,155.88
3/14/2013,156.33,156.80,156.20,156.73
3/15/2013,156.41,156.41,155.31,155.84
3/18/2013,154.15,155.64,153.80,154.95
3/19/2013,155.13,155.54,153.59,154.64
3/20/2013,154.70,155.95,154.65,155.65
3/21/2013,155.40,155.44,154.10,154.36
3/22/2013,154.27,155.57,154.12,155.51
3/25/2013,155.99,156.47,154.35,155.00
3/26/2013,155.28,156.23,155.20,156.14
3/27/2013,156.33,156.35,155.00,156.13
3/28/2013,155.95,156.85,155.56,156.58
4/1/2013,156.64,156.91,155.67,156.06
4/2/2013,156.05,157.21,156.05,156.80
4/3/2013,156.80,157.20,154.82,155.26
4/4/2013,155.65,156.17,155.09,155.85
4/5/2013,155.65,155.80,153.77,155.19
4/8/2013,155.31,156.22,154.75,156.19
4/9/2013,156.48,157.32,155.98,156.74
4/10/2013,157.06,158.87,156.82,158.70
4/11/2013,158.61,159.71,158.54,159.21
4/12/2013,159.00,159.04,157.92,158.80
4/15/2013,158.25,158.37,155.10,155.10
4/16/2013,155.57,157.49,155.15,157.39
4/17/2013,156.61,156.67,154.28,155.06
4/18/2013,155.13,155.80,153.55,154.17
4/19/2013,154.75,155.55,154.12,155.45
4/22/2013,155.69,156.54,154.75,156.18
4/23/2013,155.65,157.93,155.35,157.82
4/24/2013,158.26,158.32,157.54,157.88
4/25/2013,157.94,159.27,157.89,158.55
4/26/2013,158.30,158.61,157.73,158.24
4/29/2013,158.44,159.65,158.42,159.33
4/30/2013,159.11,159.72,158.61,159.70
5/1/2013,159.87,160.08,158.10,158.27
5/2/2013,158.73,159.89,158.43,159.72
5/3/2013,159.62,161.88,159.46,161.38
5/6/2013,161.37,162.01,161.20,161.79
5/7/2013,161.78,162.65,161.34,162.59
5/8/2013,162.40,163.39,162.19,163.34
5/9/2013,163.25,163.70,162.47,162.88
5/10/2013,163.30,163.52,162.51,163.45
5/13/2013,163.01,163.81,162.71,163.54
5/14/2013,163.32,165.35,163.14,165.27
5/15/2013,165.23,166.45,164.77,166.10
5/16/2013,165.90,166.36,165.09,165.31
5/17/2013,165.70,167.04,165.33,166.97
5/20/2013,166.68,167.58,166.48,166.93
5/21/2013,167.05,167.80,166.50,167.19
5/22/2013,167.36,169.07,165.17,165.85
5/23/2013,164.85,165.91,163.74,165.43
5/24/2013,165.35,165.73,163.98,165.32
5/28/2013,166.68,167.78,165.29,166.30
5/29/2013,165.40,166.30,164.34,165.22
5/30/2013,165.10,166.59,164.60,165.82
5/31/2013,165.18,166.31,163.13,163.44
6/3/2013,163.67,164.46,162.66,164.38
6/4/2013,164.10,165.10,162.73,163.51
6/5/2013,163.42,163.57,161.13,161.26
6/6/2013,161.90,162.74,160.25,162.70
6/7/2013,162.66,164.95,162.45,164.81
6/10/2013,164.85,165.40,164.21,164.76
6/11/2013,164.80,164.80,162.74,163.12
6/12/2013,163.92,164.39,161.60,161.77
6/13/2013,161.04,164.50,160.44,164.21
6/14/2013,164.22,164.67,162.91,163.18
6/17/2013,163.82,165.22,163.55,164.45
6/18/2013,164.75,165.99,164.43,165.74
6/19/2013,165.61,166.02,163.38,163.46
6/20/2013,163.00,163.06,158.98,159.38
6/21/2013,159.97,160.88,157.47,158.99
6/24/2013,158.24,158.46,155.73,157.03
6/25/2013,157.55,160.10,156.99,158.59
6/26/2013,158.59,160.50,158.00,160.14
6/27/2013,160.11,161.82,160.05,161.13
6/28/2013,161.64,161.81,159.86,160.20
7/1/2013,161.20,162.48,160.05,161.35
7/2/2013,161.38,162.30,160.50,161.16
7/3/2013,160.22,161.77,159.90,161.47
7/5/2013,162.85,163.53,161.28,163.00
7/8/2013,163.66,164.39,163.54,163.91
7/9/2013,164.86,165.33,163.94,165.09
7/10/2013,165.13,165.75,164.61,165.16
7/11/2013,166.75,167.61,166.53,167.43
7/12/2013,167.42,167.85,167.13,167.70
7/15/2013,167.81,168.39,167.51,168.19
7/16/2013,167.95,168.36,166.75,167.52
7/17/2013,167.64,168.48,167.03,167.96
7/18/2013,167.98,170.46,167.98,168.89
7/19/2013,168.20,169.19,168.15,169.17
7/22/2013,169.35,169.74,169.01,169.50
7/23/2013,169.71,169.87,169.05,169.23
7/24/2013,169.53,169.94,168.18,168.53
7/25/2013,168.38,169.08,167.64,168.95
7/26/2013,168.69,169.16,167.52,169.13
7/29/2013,169.07,169.07,168.11,168.57
7/30/2013,169.10,169.28,168.19,168.58
7/31/2013,168.83,169.85,168.49,168.61
8/1/2013,169.06,170.81,169.06,170.66
8/2/2013,170.64,170.96,170.05,170.93
8/5/2013,170.87,170.96,170.35,170.73
8/6/2013,170.68,170.83,169.35,169.75
8/7/2013,169.40,169.47,168.55,169.20
8/8/2013,169.43,170.18,168.93,169.79
8/9/2013,169.85,170.10,168.72,169.30
8/12/2013,169.00,169.31,168.00,169.11
8/13/2013,169.54,169.90,168.41,169.61
8/14/2013,169.51,169.80,168.70,168.74
8/15/2013,168.28,168.55,166.09,166.35
8/16/2013,166.24,166.67,165.50,165.88
8/19/2013,165.70,166.21,164.76,164.77
8/20/2013,164.80,166.20,164.70,165.58
8/21/2013,165.25,166.03,164.19,164.58
8/22/2013,164.72,166.30,164.63,165.99
8/23/2013,165.93,166.83,165.70,166.59
8/26/2013,166.62,167.30,165.89,165.98
8/27/2013,165.56,165.97,163.21,163.32
8/28/2013,163.58,164.49,163.05,163.92
8/29/2013,163.79,165.04,163.37,164.17
8/30/2013,164.47,164.68,163.17,163.57
9/3/2013,165.36,165.58,163.65,164.38
9/4/2013,164.34,166.03,164.13,165.76
9/5/2013,166.13,166.40,165.65,165.92
9/6/2013,165.88,166.98,164.48,165.98
9/9/2013,166.15,167.73,166.15,167.64
9/10/2013,168.06,168.90,168.06,168.89
9/11/2013,168.64,169.40,168.35,169.40
9/12/2013,169.35,169.74,168.72,168.95
9/13/2013,169.03,169.46,168.58,169.34
9/16/2013,171.00,171.61,170.04,170.31
9/17/2013,170.10,171.11,170.05,171.04
9/18/2013,171.11,173.52,170.58,173.10
9/19/2013,173.46,173.86,172.59,172.81
9/20/2013,172.12,172.50,170.58,170.71
9/23/2013,171.04,171.17,169.39,169.93
9/24/2013,169.65,170.53,169.21,169.53
9/25/2013,169.33,169.98,168.89,169.08
9/26/2013,169.33,170.17,169.05,169.65
9/27/2013,169.65,169.65,168.47,168.94
9/30/2013,167.98,168.54,167.15,168.01
10/1/2013,168.65,169.50,168.00,169.33
10/2/2013,168.65,169.21,167.83,169.15
10/3/2013,168.47,168.94,166.84,167.67
10/4/2013,167.65,169.06,167.53,168.86
10/7/2013,167.41,168.45,167.16,167.45
10/8/2013,167.42,167.64,165.36,165.48
10/9/2013,165.98,166.29,164.53,165.58
10/10/2013,166.43,169.26,165.57,169.16
10/11/2013,168.95,170.32,168.70,170.24
10/14/2013,169.54,171.08,168.96,170.97
10/15/2013,170.89,171.30,169.47,169.71
10/16/2013,170.40,172.16,169.72,172.07
10/17/2013,171.77,173.32,171.14,173.22
10/18/2013,173.47,174.51,173.37,174.37
10/21/2013,174.27,174.75,174.01,174.40
10/22/2013,174.27,175.93,174.18,175.43
10/23/2013,174.55,174.89,173.96,174.62
10/24/2013,175.15,175.55,174.51,175.15
10/25/2013,174.84,175.96,174.75,175.93
10/28/2013,175.89,176.47,175.67,176.21
10/29/2013,176.28,177.23,176.25,177.22
10/30/2013,177.22,177.76,175.66,176.35
10/31/2013,175.88,176.89,175.53,175.72
11/1/2013,175.90,176.61,175.22,176.15
11/4/2013,176.21,176.90,176.00,176.82
11/5/2013,176.66,176.75,175.57,176.32
11/6/2013,176.75,177.50,176.54,177.15
11/7/2013,176.93,177.95,174.76,174.94
11/8/2013,175.45,177.25,174.15,177.23
11/11/2013,176.94,177.53,176.91,177.30
11/12/2013,177.12,177.36,176.37,176.98
11/13/2013,176.80,178.41,175.96,178.36
11/14/2013,178.78,179.42,178.25,179.31
11/15/2013,179.40,180.07,179.15,180.06
11/18/2013,179.75,180.50,179.02,179.47
11/19/2013,179.22,179.87,178.72,179.04
11/20/2013,179.10,179.93,177.98,178.44
11/21/2013,178.47,180.05,178.34,179.88
11/22/2013,180.01,180.83,179.75,180.76
11/25/2013,180.97,181.29,180.37,180.66
11/26/2013,180.87,181.22,180.41,180.69
11/27/2013,180.72,181.24,180.65,181.14
11/29/2013,181.25,181.75,180.80,180.95
12/2/2013,180.89,181.43,180.25,180.53
12/3/2013,180.66,180.66,179.17,179.88
12/4/2013,179.99,180.48,178.35,179.70
12/5/2013,179.80,179.98,178.77,178.99
12/6/2013,179.47,181.11,179.14,180.93
12/9/2013,181.26,181.67,181.02,181.38
12/10/2013,181.56,181.63,180.64,180.77
12/11/2013,180.80,181.37,178.50,178.68
12/12/2013,178.80,178.95,177.76,178.18
12/13/2013,178.66,178.85,177.77,178.11
12/16/2013,178.01,179.81,177.04,179.20
12/17/2013,179.11,179.46,178.25,178.63
12/18/2013,178.71,181.73,177.32,181.70
12/19/2013,181.54,181.70,180.71,181.53
12/20/2013,180.68,181.99,180.51,181.55
12/23/2013,182.42,182.64,181.58,182.46
12/24/2013,182.62,183.45,182.39,183.32
12/26/2013,183.30,183.96,183.24,183.87
12/27/2013,183.76,184.18,183.53,183.83
12/30/2013,183.83,184.08,183.58,183.81
12/31/2013,183.81,184.68,183.76,184.56
1/2/2014,184.84,184.84,182.48,182.95
1/3/2014,182.88,183.60,182.63,182.80
1/6/2014,182.64,183.56,182.08,182.40
1/7/2014,182.83,183.79,182.82,183.44
1/8/2014,183.51,183.83,182.89,183.53
1/9/2014,183.57,184.21,182.80,183.63
1/10/2014,183.80,184.57,183.01,184.07
1/13/2014,183.80,184.18,181.34,181.72
1/14/2014,182.08,183.77,181.95,183.68
1/15/2014,183.93,184.94,183.80,184.67
1/16/2014,184.42,184.50,183.83,184.40
1/17/2014,184.12,184.63,183.32,183.61
1/21/2014,184.15,184.77,183.05,184.19
1/22/2014,184.30,184.60,183.90,184.35
1/23/2014,184.03,184.73,181.82,182.78
1/24/2014,182.82,182.82,178.87,178.89
1/27/2014,179.05,179.63,177.12,178.01
1/28/2014,178.60,179.30,177.99,179.07
1/29/2014,180.05,180.05,176.88,177.32
1/30/2014,177.67,179.81,177.53,179.32
1/31/2014,178.28,179.29,176.57,178.10
2/3/2014,178.32,178.66,173.83,174.17
2/4/2014,174.60,175.84,174.23,175.39
2/5/2014,174.76,175.56,173.71,175.14
2/6/2014,175.26,177.48,174.96,177.42
2/7/2014,177.47,179.87,176.35,179.69
2/10/2014,179.73,180.07,179.10,180.00
2/11/2014,180.60,182.44,180.03,181.95
2/12/2014,182.16,182.83,181.70,182.08
2/13/2014,181.60,183.20,180.75,183.05
2/14/2014,182.60,184.36,182.58,184.01
2/18/2014,184.08,184.49,183.65,184.25
2/19/2014,184.00,184.95,182.87,183.02
2/20/2014,182.70,184.52,182.45,184.16
2/21/2014,184.46,184.89,183.80,183.91
2/24/2014,184.00,186.15,183.95,184.99
2/25/2014,184.78,185.59,184.23,184.80
2/26/2014,185.57,185.64,184.33,184.83
2/27/2014,185.10,185.84,183.84,185.84
2/28/2014,185.75,187.15,185.05,186.33
3/3/2014,185.10,186.29,183.75,184.93
3/4/2014,185.98,187.98,185.10,187.69
3/5/2014,187.75,188.17,187.45,187.73
3/6/2014,188.26,188.61,187.89,188.18
3/7/2014,188.11,189.26,187.43,188.21
3/10/2014,187.92,188.36,187.08,188.18
3/11/2014,188.14,188.71,186.80,187.20
3/12/2014,186.95,187.35,185.90,187.26
3/13/2014,187.56,187.99,184.66,185.19
3/14/2014,184.91,185.80,184.44,184.61
3/17/2014,184.32,186.77,183.87,186.34
3/18/2014,186.24,187.91,185.78,187.69
3/19/2014,187.75,187.94,185.47,186.68
3/20/2014,186.40,187.89,185.77,187.76
3/21/2014,187.30,188.22,186.03,186.21
3/24/2014,186.47,187.07,184.62,185.41
3/25/2014,185.38,186.94,185.27,186.34
3/26/2014,186.40,187.34,184.95,184.96
3/27/2014,185.14,185.34,183.90,184.62
3/28/2014,184.96,186.42,184.89,185.48
3/31/2014,186.14,187.30,186.02,187.02
4/1/2014,187.20,188.36,187.17,188.25
4/2/2014,188.49,189.13,188.14,188.88
4/3/2014,188.76,189.24,188.05,188.63
4/4/2014,189.05,189.74,186.10,186.39
4/7/2014,185.99,186.26,183.96,184.31
4/8/2014,184.63,185.40,183.59,185.11
4/9/2014,185.09,187.15,185.00,187.12
4/10/2014,187.17,187.20,182.93,183.15
4/11/2014,183.46,183.52,181.31,181.48
4/14/2014,181.50,183.37,181.23,182.95
4/15/2014,183.04,184.33,181.51,184.23
4/16/2014,185.07,186.14,184.65,186.13
4/17/2014,185.40,186.91,183.68,186.39
4/21/2014,186.58,187.10,186.21,187.05
4/22/2014,186.76,188.40,186.76,187.86
4/23/2014,188.00,188.10,187.30,187.46
4/24/2014,188.52,188.79,186.93,187.82
4/25/2014,187.74,187.74,185.87,186.31
4/28/2014,186.94,187.69,184.96,186.90
4/29/2014,187.48,188.04,187.08,187.73
4/30/2014,187.35,188.50,187.18,188.39
5/1/2014,188.58,188.84,187.73,188.32
5/2/2014,188.58,189.30,187.78,188.07
5/5/2014,188.04,188.55,186.62,188.44
5/6/2014,188.50,188.62,186.74,186.82
5/7/2014,187.03,187.97,186.01,187.90
5/8/2014,188.13,189.05,187.08,187.69
5/9/2014,187.65,188.04,186.83,188.02
5/12/2014,188.20,189.88,188.14,189.78
5/13/2014,190.01,190.42,189.23,189.95
5/14/2014,189.90,190.01,188.79,189.05
5/15/2014,189.16,189.16,186.48,187.38
5/16/2014,187.17,188.13,186.72,188.08
5/19/2014,187.99,188.89,187.19,188.74
5/20/2014,188.83,188.91,187.07,187.53
5/21/2014,187.62,189.22,187.62,189.12
5/22/2014,189.23,189.98,188.86,189.60
5/23/2014,189.75,190.48,189.58,190.37
5/27/2014,190.54,191.58,190.47,191.54
5/28/2014,191.55,191.98,191.06,191.35
5/29/2014,191.65,192.38,191.33,192.38
5/30/2014,192.17,192.80,192.03,192.65
6/2/2014,192.85,192.99,191.97,192.89
6/3/2014,192.58,192.90,192.20,192.81
6/4/2014,192.77,193.30,192.23,193.17
6/5/2014,193.06,194.65,192.70,194.45
6/6/2014,194.46,195.43,194.45,195.38
6/9/2014,195.41,196.05,195.17,195.58
6/10/2014,195.40,195.60,194.92,195.60
6/11/2014,195.35,195.40,194.48,194.93
6/12/2014,195.11,195.28,193.11,193.53
6/13/2014,193.60,194.32,193.20,194.13
6/16/2014,193.70,194.70,193.53,194.30
6/17/2014,194.75,194.97,193.76,194.83
6/18/2014,194.83,196.37,194.40,196.25
6/19/2014,196.36,196.60,195.80,196.49
6/20/2014,195.51,196.17,195.24,195.95
6/23/2014,195.94,196.07,195.52,195.88
6/24/2014,195.68,196.50,194.48,194.70
6/25/2014,194.80,195.78,194.24,195.56
6/26/2014,195.36,195.73,194.13,195.44
6/27/2014,195.20,195.88,194.76,195.80
6/30/2014,195.70,196.17,195.26,195.71
7/1/2014,196.08,197.63,195.72,197.06
7/2/2014,197.14,197.50,196.94,197.24
7/3/2014,197.38,198.29,197.14,198.05
7/7/2014,197.95,198.25,197.22,197.54
7/8/2014,197.35,197.50,195.76,196.27
7/9/2014,196.50,197.30,196.31,197.13
7/10/2014,196.97,196.97,195.04,196.34
7/11/2014,196.75,196.79,195.78,196.59
7/14/2014,196.90,197.86,196.90,197.59
7/15/2014,197.54,198.10,196.36,197.23
7/16/2014,197.50,198.26,197.42,197.97
7/17/2014,197.68,198.10,195.43,195.72
7/18/2014,195.96,197.91,195.67,197.72
7/21/2014,197.51,197.61,196.43,197.30
