Price,Adj Close,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY,SPY
Date,,,,,,
2003-04-17,59.22964096069336,89.55999755859375,89.72000122070312,88.19000244140625,88.30000305175781,37403100
2003-04-21,59.28913116455078,89.6500015258789,90.16000366210938,89.05999755859375,89.86000061035156,32052700
2003-04-22,60.40683364868164,91.33999633789062,91.55999755859375,88.88999938964844,89.0999984741211,59763600
2003-04-23,60.96233367919922,92.18000030517578,92.3499984741211,91.23999786376953,91.62000274658203,44227100
2003-04-24,60.4200439453125,91.36000061035156,92.08000183105469,90.95999908447266,91.52999877929688,49692400
2003-04-25,59.67274856567383,90.2300033569336,91.47000122070312,90.0199966430664,91.30000305175781,43917200
2003-04-28,60.70439529418945,91.79000091552734,92.19000244140625,90.30000305175781,90.44000244140625,46432900
2003-04-29,60.91602325439453,92.11000061035156,92.80000305175781,91.4000015258789,92.13999938964844,52017100
2003-04-30,60.783775329589844,91.91000366210938,92.56999969482422,91.41000366210938,91.91000366210938,48709100
2003-05-01,60.777164459228516,91.9000015258789,92.7300033569336,90.5,91.91999816894531,50240400
2003-05-02,61.64351272583008,93.20999908447266,93.47000122070312,91.48999786376953,91.55999755859375,50201500
2003-05-05,61.524471282958984,93.02999877929688,93.77999877929688,92.5,93.47000122070312,35437800
2003-05-06,62.1064453125,93.91000366210938,94.37999725341797,93.0,93.04000091552734,44401000
2003-05-07,61.762535095214844,93.38999938964844,94.13999938964844,92.97000122070312,93.41999816894531,41413100
2003-05-08,61.140892028808594,92.44999694824219,93.33000183105469,92.27999877929688,92.5199966430664,40570700
2003-05-09,61.98741912841797,93.7300033569336,93.80000305175781,92.61000061035156,92.83000183105469,33608100
2003-05-12,62.74795150756836,94.87999725341797,95.12000274658203,93.27999877929688,93.5,35662300
2003-05-13,62.63553237915039,94.70999908447266,95.18000030517578,94.26000213623047,94.52999877929688,39253600
2003-05-14,62.50324249267578,94.51000213623047,95.23999786376953,93.91000366210938,95.08999633789062,32195100
2003-05-15,62.90008544921875,95.11000061035156,95.33000183105469,94.25,94.88999938964844,43879200
2003-05-16,62.7413330078125,94.87000274658203,95.44999694824219,94.26000213623047,94.88999938964844,38905000
2003-05-19,61.273155212402344,92.6500015258789,94.41999816894531,92.33000183105469,94.1500015258789,41606000
2003-05-20,61.147499084472656,92.45999908447266,93.02999877929688,91.58999633789062,92.81999969482422,55404600
2003-05-21,61.273155212402344,92.6500015258789,92.87999725341797,91.91000366210938,92.11000061035156,49333800
2003-05-22,61.88157272338867,93.56999969482422,94.05000305175781,92.68000030517578,92.94999694824219,38421800
2003-05-23,62.00723648071289,93.76000213623047,93.9800033569336,93.13999938964844,93.52999877929688,26155900
2003-05-27,63.09185791015625,95.4000015258789,95.83999633789062,93.06999969482422,93.30000305175781,43719200
2003-05-28,63.270423889160156,95.66999816894531,96.47000122070312,95.43000030517578,95.8499984741211,37727100
2003-05-29,63.10506820678711,95.41999816894531,96.81999969482422,95.08000183105469,95.87999725341797,50844200
2003-05-30,64.116943359375,96.94999694824219,97.08999633789062,95.55999755859375,95.9000015258789,52529500
2003-06-02,64.38143920898438,97.3499984741211,98.44999694824219,96.66999816894531,97.52999877929688,50305500
2003-06-03,64.64599609375,97.75,97.83999633789062,96.8499984741211,97.1500015258789,38254500
2003-06-04,65.57843017578125,99.16000366210938,99.3499984741211,97.56999969482422,97.66000366210938,49360700
2003-06-05,65.90252685546875,99.6500015258789,99.6500015258789,98.2699966430664,98.58000183105469,46262400
2003-06-06,65.64462280273438,99.26000213623047,101.4000015258789,99.12999725341797,100.4000015258789,60356800
2003-06-09,64.97663116455078,98.25,99.0999984741211,97.7699966430664,98.7699966430664,37808500
2003-06-10,65.63800048828125,99.25,99.26000213623047,98.19000244140625,98.45999908447266,29965900
2003-06-11,66.33238220214844,100.30000305175781,100.38999938964844,98.70999908447266,99.16000366210938,37610200
2003-06-12,66.53746795654297,100.61000061035156,100.9000015258789,99.62000274658203,100.75,36442000
2003-06-13,65.84297943115234,99.55999755859375,100.75,98.94999694824219,100.61000061035156,48628300
2003-06-16,67.23182678222656,101.66000366210938,101.69999694824219,99.80000305175781,99.95999908447266,36326300
2003-06-17,67.23182678222656,101.66000366210938,102.18000030517578,101.2300033569336,102.06999969482422,36801800
2003-06-18,67.17232513427734,101.56999969482422,102.13999938964844,101.0,101.29000091552734,35521000
2003-06-19,66.14722442626953,100.0199966430664,101.7300033569336,99.83999633789062,101.63999938964844,43551700
2003-06-20,66.0012435913086,99.44000244140625,100.5,99.41999816894531,100.38999938964844,41545000
2003-06-23,65.32421875,98.41999816894531,99.66000366210938,97.91999816894531,99.44999694824219,34237500
2003-06-24,65.39059448242188,98.5199966430664,99.08999633789062,98.0199966430664,98.22000122070312,36213600
2003-06-25,64.73348999023438,97.52999877929688,99.44000244140625,97.52999877929688,98.52999877929688,47743400
2003-06-26,65.57644653320312,98.80000305175781,98.9800033569336,96.95999908447266,97.77999877929688,33477300
2003-06-27,64.81980895996094,97.66000366210938,99.19000244140625,97.58000183105469,98.75,54208800
2003-06-30,64.79984283447266,97.62999725341797,98.66999816894531,97.47000122070312,98.22000122070312,33349000
2003-07-01,65.3972396850586,98.52999877929688,98.8499984741211,96.43000030517578,97.25,51322800
2003-07-02,66.22023010253906,99.7699966430664,99.79000091552734,98.56999969482422,98.7699966430664,34662100
2003-07-03,65.53662109375,98.73999786376953,99.8499984741211,97.9000015258789,99.06999969482422,30792800
2003-07-07,66.83749389648438,100.69999694824219,100.9000015258789,99.6500015258789,99.6500015258789,31391100
2003-07-08,67.13623809814453,101.1500015258789,101.29000091552734,100.16999816894531,100.5,30952500
2003-07-09,66.75787353515625,100.58000183105469,101.4000015258789,100.02999877929688,100.91999816894531,36528500
2003-07-10,65.90830993652344,99.30000305175781,100.04000091552734,98.62999725341797,99.83999633789062,49777700
2003-07-11,66.5322036743164,100.23999786376953,100.44999694824219,99.38999938964844,99.38999938964844,39976300
2003-07-14,66.85742950439453,100.7300033569336,101.9000015258789,100.44999694824219,101.19999694824219,42114900
2003-07-15,66.7114028930664,100.51000213623047,101.45999908447266,99.94999694824219,101.37999725341797,42573600
2003-07-16,66.31980895996094,99.91999816894531,100.87000274658203,99.2300033569336,100.80999755859375,39894200
2003-07-17,65.37728118896484,98.5,99.87999725341797,98.16000366210938,99.1500015258789,52253500
2003-07-18,66.04769897460938,99.51000213623047,99.80000305175781,98.45999908447266,99.0199966430664,35698100
2003-07-21,65.2313003540039,98.27999877929688,99.48999786376953,97.8499984741211,99.44999694824219,34786000
2003-07-22,65.82202911376953,99.16999816894531,99.41000366210938,97.91999816894531,98.69000244140625,49968300
2003-07-23,65.86844635009766,99.23999786376953,99.44999694824219,98.27999877929688,99.20999908447266,37275400
2003-07-24,65.37069702148438,98.48999786376953,100.33999633789062,98.37000274658203,99.98999786376953,40896200
2003-07-25,66.52554321289062,100.2300033569336,100.29000091552734,98.04000091552734,98.66000366210938,43241100
2003-07-28,66.27999114990234,99.86000061035156,100.9800033569336,99.66999816894531,100.37000274658203,34382800
2003-07-29,65.97467803955078,99.4000015258789,100.26000213623047,98.68000030517578,100.13999938964844,53472100
2003-07-30,65.81534576416016,99.16000366210938,99.75,98.93000030517578,99.5999984741211,28363300
2003-07-31,65.96800231933594,99.38999938964844,100.91000366210938,99.16999816894531,99.9800033569336,54937200
2003-08-01,65.38395690917969,98.51000213623047,99.52999877929688,98.23999786376953,99.19000244140625,49321000
2003-08-04,65.38395690917969,98.51000213623047,99.0,97.0,98.30999755859375,55214100
2003-08-05,63.99676513671875,96.41999816894531,98.76000213623047,96.33999633789062,98.41000366210938,61415600
2003-08-06,64.36846923828125,96.9800033569336,98.05999755859375,96.41999816894531,96.69000244140625,50096900
2003-08-07,65.04545593261719,98.0,98.06999969482422,96.76000213623047,97.16999816894531,43427400
2003-08-08,65.2313003540039,98.27999877929688,98.55000305175781,97.76000213623047,98.31999969482422,27357300
2003-08-11,65.47686004638672,98.6500015258789,99.04000091552734,97.83999633789062,98.26000213623047,34631400
2003-08-12,66.07422637939453,99.55000305175781,99.58999633789062,98.41999816894531,98.70999908447266,43285600
2003-08-13,65.7357177734375,99.04000091552734,99.8499984741211,98.52999877929688,99.81999969482422,36152000
2003-08-14,65.91492462158203,99.30999755859375,99.75,98.44999694824219,99.0999984741211,35525100
2003-08-15,66.12068176269531,99.62000274658203,99.79000091552734,99.12000274658203,99.36000061035156,12567000
2003-08-18,66.69149017333984,100.4800033569336,100.5999984741211,99.73999786376953,99.93000030517578,22873800
2003-08-19,66.94368743896484,100.86000061035156,100.94000244140625,100.0,100.69000244140625,37437700
2003-08-20,66.67159271240234,100.44999694824219,100.88999938964844,100.16000366210938,100.29000091552734,21295300
2003-08-21,66.88397979736328,100.7699966430664,101.5199966430664,100.4000015258789,101.05000305175781,46494200
2003-08-22,66.22023010253906,99.7699966430664,101.81999969482422,99.7300033569336,101.75,52040300
2003-08-25,66.32646179199219,99.93000030517578,100.83000183105469,99.27999877929688,99.70999908447266,23473000
2003-08-26,66.4459457397461,100.11000061035156,100.38999938964844,98.83000183105469,99.5,45065800
2003-08-27,66.46585845947266,100.13999938964844,100.36000061035156,99.56999969482422,100.05000305175781,18919500
2003-08-28,66.87735748291016,100.76000213623047,101.0,99.66000366210938,100.4000015258789,27402400
2003-08-29,67.32866668701172,101.44000244140625,101.4800033569336,100.4800033569336,100.61000061035156,28706600
2003-09-02,68.23137664794922,102.80000305175781,102.87999725341797,101.05000305175781,101.63999938964844,49419100
2003-09-03,68.6030502319336,103.36000061035156,103.69999694824219,102.77999877929688,103.02999877929688,44912400
2003-09-04,68.63622283935547,103.41000366210938,103.55000305175781,102.76000213623047,103.0999984741211,28381000
2003-09-05,68.25127410888672,102.83000183105469,103.55000305175781,102.4000015258789,102.94000244140625,31637300
2003-09-08,68.8154525756836,103.68000030517578,103.87999725341797,102.93000030517578,103.04000091552734,32632800
2003-09-09,68.36409759521484,103.0,103.45999908447266,102.68000030517578,103.37000274658203,35053200
2003-09-10,67.673828125,101.95999908447266,102.80000305175781,101.55000305175781,102.52999877929688,45904900
2003-09-11,67.87295532226562,102.26000213623047,102.76000213623047,101.83999633789062,102.0999984741211,38396300
2003-09-12,67.99900817871094,102.44999694824219,102.63999938964844,101.3499984741211,101.91000366210938,42524800
2003-09-15,67.76011657714844,102.08999633789062,102.62999725341797,101.94999694824219,102.5199966430664,21312800
2003-09-16,68.74905395507812,103.58000183105469,103.63999938964844,102.16999816894531,102.2300033569336,37892600
2003-09-17,68.6163330078125,103.37999725341797,103.79000091552734,103.05000305175781,103.4800033569336,31885800
2003-09-18,69.4260482788086,104.5999984741211,104.69999694824219,103.16999816894531,103.4000015258789,30243600
2003-09-19,69.07294464111328,103.66999816894531,104.5999984741211,103.4000015258789,104.2699966430664,34331600
2003-09-22,68.32669067382812,102.55000305175781,102.95999908447266,102.02999877929688,102.8499984741211,36677400
2003-09-23,68.58654022216797,102.94000244140625,103.29000091552734,102.36000061035156,102.58999633789062,32489200
2003-09-24,67.36729431152344,101.11000061035156,103.22000122070312,101.06999969482422,103.12000274658203,41694700
2003-09-25,66.81425476074219,100.27999877929688,101.87999725341797,100.19999694824219,101.41000366210938,52673100
2003-09-26,66.59439849853516,99.94999694824219,100.66000366210938,99.8499984741211,100.44000244140625,42914700
2003-09-29,67.24734497070312,100.93000030517578,100.98999786376953,99.79000091552734,100.30000305175781,36771600
2003-09-30,66.59439849853516,99.94999694824219,100.76000213623047,99.25,100.4800033569336,70764500
2003-10-01,68.0135726928711,102.08000183105469,102.18000030517578,100.19999694824219,100.23999786376953,65797600
2003-10-02,68.26007080078125,102.44999694824219,102.55999755859375,101.62999725341797,101.93000030517578,44591500
2003-10-03,68.8863754272461,103.38999938964844,104.27999877929688,103.08000183105469,103.66999816894531,48806900
2003-10-06,69.19956970214844,103.86000061035156,103.98999786376953,103.19999694824219,103.4800033569336,20226500
2003-10-07,69.46603393554688,104.26000213623047,104.30999755859375,102.91000366210938,103.26000213623047,42602900
2003-10-08,69.29283142089844,104.0,104.38999938964844,103.41000366210938,104.33000183105469,30920800
2003-10-09,69.4793701171875,104.27999877929688,105.22000122070312,103.83000183105469,104.87999725341797,40066500
2003-10-10,69.6725845336914,104.56999969482422,104.5999984741211,103.91000366210938,104.2699966430664,22682800
2003-10-13,69.89247131347656,104.9000015258789,105.29000091552734,104.51000213623047,104.70999908447266,23825600
2003-10-14,70.13894653320312,105.2699966430664,105.43000030517578,104.36000061035156,104.80000305175781,38484400
2003-10-15,69.95242309570312,104.98999786376953,105.88999938964844,104.63999938964844,105.86000061035156,39021700
2003-10-16,70.23224639892578,105.41000366210938,105.7300033569336,104.6500015258789,104.68000030517578,32772200
2003-10-17,69.46603393554688,104.26000213623047,105.62999725341797,103.9800033569336,105.47000122070312,32790300
2003-10-20,69.98577880859375,105.04000091552734,105.04000091552734,103.94000244140625,104.44999694824219,27657000
2003-10-21,69.86583709716797,104.86000061035156,105.27999877929688,104.31999969482422,104.81999969482422,26729100
2003-10-22,68.9863052368164,103.54000091552734,104.19000244140625,103.19000244140625,104.02999877929688,33914500
2003-10-23,68.85972595214844,103.3499984741211,103.94999694824219,102.83999633789062,102.88999938964844,45830500
2003-10-24,69.01297760009766,103.58000183105469,103.58000183105469,102.18000030517578,102.83000183105469,51723600
2003-10-27,69.04631805419922,103.62999725341797,104.18000030517578,103.2699966430664,103.73999786376953,32460200
2003-10-28,69.98577880859375,105.04000091552734,105.1500015258789,103.81999969482422,103.9800033569336,34956200
2003-10-29,70.07899475097656,105.18000030517578,105.43000030517578,103.87000274658203,104.7699966430664,30955400
2003-10-30,70.22559356689453,105.4000015258789,105.97000122070312,104.80000305175781,105.79000091552734,39123100
2003-10-31,70.15896606445312,105.30000305175781,105.73999786376953,105.22000122070312,105.4000015258789,25761600
2003-11-03,70.61868286132812,105.98999786376953,106.61000061035156,105.70999908447266,105.75,37589300
2003-11-04,70.4654541015625,105.76000213623047,106.2699966430664,105.58000183105469,105.98999786376953,31421600
2003-11-05,70.51872253417969,105.83999633789062,105.97000122070312,104.9000015258789,105.48999786376953,33558800
2003-11-06,70.89185333251953,106.4000015258789,106.44000244140625,105.0999984741211,105.5999984741211,28392300
2003-11-07,70.36550903320312,105.61000061035156,106.72000122070312,105.56999969482422,106.63999938964844,31723200
2003-11-10,70.07899475097656,105.18000030517578,105.83999633789062,105.01000213623047,105.73999786376953,25530800
2003-11-11,70.05904388427734,105.1500015258789,105.33000183105469,104.80000305175781,105.08999633789062,26558600
2003-11-12,70.8452377319336,106.33000183105469,106.47000122070312,105.16000366210938,105.2300033569336,28000000
2003-11-13,70.86521911621094,106.36000061035156,106.54000091552734,105.77999877929688,106.01000213623047,29714800
2003-11-14,70.26557159423828,105.45999908447266,106.94999694824219,105.29000091552734,106.4000015258789,49158500
2003-11-17,69.91243743896484,104.93000030517578,105.13999938964844,104.04000091552734,104.91000366210938,44382100
2003-11-18,69.18619537353516,103.83999633789062,105.44999694824219,103.69999694824219,105.23999786376953,41155000
2003-11-19,69.77250671386719,104.72000122070312,105.01000213623047,103.91999816894531,104.02999877929688,29827000
2003-11-20,69.14624786376953,103.77999877929688,105.23999786376953,103.75,104.0,53578700
2003-11-21,69.4327392578125,104.20999908447266,104.33000183105469,103.62000274658203,104.23999786376953,30016000
2003-11-24,70.35221099853516,105.58999633789062,105.77999877929688,104.68000030517578,104.69000244140625,28906400
2003-11-25,70.61868286132812,105.98999786376953,106.41999816894531,105.44999694824219,105.7300033569336,37580000
2003-11-26,70.87187957763672,106.37000274658203,106.44999694824219,105.38999938964844,106.41999816894531,33053600
2003-11-28,70.92518615722656,106.44999694824219,106.66000366210938,106.19999694824219,106.27999877929688,10507500
2003-12-01,71.69139862060547,107.5999984741211,107.68000030517578,106.80000305175781,106.8499984741211,38699000
2003-12-02,71.51151275634766,107.33000183105469,107.7699966430664,107.06999969482422,107.37999725341797,35352000
2003-12-03,71.39824676513672,107.16000366210938,108.08000183105469,107.06999969482422,107.6500015258789,39078600
2003-12-04,71.69139862060547,107.5999984741211,107.72000122070312,106.94000244140625,107.16999816894531,36089500
2003-12-05,71.19169616699219,106.8499984741211,107.80000305175781,106.62000274658203,107.12000274658203,28824400
2003-12-08,71.67141723632812,107.56999969482422,107.63999938964844,106.68000030517578,106.73999786376953,32482900
2003-12-09,71.118408203125,106.73999786376953,107.93000030517578,106.54000091552734,107.9000015258789,43596100
2003-12-10,71.11174774169922,106.7300033569336,106.9800033569336,105.95999908447266,106.7699966430664,36915400
2003-12-11,71.9112777709961,107.93000030517578,108.0999984741211,106.66999816894531,106.68000030517578,45304000
2003-12-12,72.05118560791016,108.13999938964844,108.19999694824219,107.38999938964844,107.97000122070312,34142200
2003-12-15,71.69139862060547,107.5999984741211,109.2300033569336,107.4800033569336,109.16999816894531,38693400
2003-12-16,72.0645523071289,108.16000366210938,108.5,107.5199966430664,107.68000030517578,32894200
2003-12-17,72.29105377197266,108.5,108.5,107.80000305175781,108.05999755859375,23198800
2003-12-18,73.10389709472656,109.72000122070312,109.7300033569336,108.38999938964844,108.55000305175781,29353100
2003-12-19,72.900390625,108.9000015258789,109.37000274658203,108.58000183105469,109.30000305175781,41465100
2003-12-22,73.40916442871094,109.66000366210938,109.66000366210938,108.77999877929688,108.79000091552734,27611300
2003-12-23,73.45602416992188,109.7300033569336,109.94999694824219,109.37999725341797,109.4800033569336,24741200
2003-12-24,73.38240814208984,109.62000274658203,109.87999725341797,109.43000030517578,109.5199966430664,8055800
2003-12-26,73.4359359741211,109.69999694824219,110.08000183105469,109.62999725341797,109.70999908447266,8308400
2003-12-29,74.41329193115234,111.16000366210938,111.2699966430664,109.77999877929688,110.0999984741211,22483700
2003-12-30,74.42666625976562,111.18000030517578,111.2699966430664,110.8499984741211,111.08999633789062,19559500
2003-12-31,74.49363708496094,111.27999877929688,111.5199966430664,110.83999633789062,111.22000122070312,31501800
2004-01-02,74.46016693115234,111.2300033569336,112.19000244140625,110.7300033569336,111.73999786376953,38072300
2004-01-05,75.27015686035156,112.44000244140625,112.5199966430664,111.58999633789062,111.69000244140625,27959800
2004-01-06,75.34380340576172,112.55000305175781,112.7300033569336,112.0,112.16000366210938,20472800
2004-01-07,75.59820556640625,112.93000030517578,113.05999755859375,111.88999938964844,112.38999938964844,30170400
2004-01-08,75.89944458007812,113.37999725341797,113.41000366210938,112.7699966430664,113.25,36438400
2004-01-09,75.23670959472656,112.38999938964844,113.5,112.2699966430664,112.83000183105469,54084300
2004-01-12,75.7923355102539,113.22000122070312,113.25,112.36000061035156,112.55000305175781,31564100
2004-01-13,75.35052490234375,112.55999755859375,113.2300033569336,111.76000213623047,113.08999633789062,54239700
2004-01-14,75.979736328125,113.5,113.66000366210938,112.66999816894531,112.76000213623047,30112800
2004-01-15,76.16719818115234,113.77999877929688,114.05999755859375,112.58000183105469,113.56999969482422,38408700
2004-01-16,76.46843719482422,114.2300033569336,114.30999755859375,113.62999725341797,114.04000091552734,31922700
2004-01-20,76.44835662841797,114.19999694824219,114.6500015258789,113.81999969482422,114.52999877929688,29863000
2004-01-21,77.05087280273438,115.0999984741211,115.30000305175781,113.72000122070312,114.12999725341797,30725000
2004-01-22,76.85005187988281,114.80000305175781,115.37999725341797,114.58000183105469,115.13999938964844,29888500
2004-01-23,76.60231018066406,114.43000030517578,115.37000274658203,113.94999694824219,115.0,44245300
2004-01-26,77.56629943847656,115.87000274658203,115.93000030517578,114.37999725341797,114.38999938964844,30460600
2004-01-27,76.7696762084961,114.68000030517578,116.5,114.6500015258789,115.75,35322800
2004-01-28,75.89274597167969,113.37000274658203,115.27999877929688,112.94000244140625,114.9800033569336,52621300
2004-01-29,75.96635437011719,113.4800033569336,113.8499984741211,112.55999755859375,113.55999755859375,60117100
2004-01-30,75.96635437011719,113.4800033569336,113.72000122070312,113.08999633789062,113.5199966430664,30984400
2004-02-02,76.29439544677734,113.97000122070312,114.68000030517578,113.12000274658203,113.69999694824219,38832400
2004-02-03,76.16719818115234,113.77999877929688,114.13999938964844,113.44000244140625,113.73999786376953,25093500
2004-02-04,75.54464721679688,112.8499984741211,113.7300033569336,112.79000091552734,113.19000244140625,39332600
2004-02-05,75.76557159423828,113.18000030517578,113.54000091552734,112.77999877929688,113.16999816894531,37226800
2004-02-06,76.61570739746094,114.44999694824219,114.69999694824219,113.19999694824219,113.41999816894531,37216000
2004-02-09,76.63581848144531,114.4800033569336,114.87000274658203,114.29000091552734,114.66999816894531,24851300
2004-02-10,76.88347625732422,114.8499984741211,115.13999938964844,114.26000213623047,114.27999877929688,27908100
2004-02-11,77.70018005371094,116.06999969482422,116.38999938964844,114.16999816894531,114.8499984741211,42965700
2004-02-12,77.41901397705078,115.6500015258789,116.2699966430664,115.58000183105469,115.97000122070312,27814700
2004-02-13,77.07089233398438,115.12999725341797,116.19999694824219,114.75,115.81999969482422,44739900
2004-02-17,77.76713562011719,116.16999816894531,116.43000030517578,115.7699966430664,115.8499984741211,23984300
2004-02-18,77.42571258544922,115.66000366210938,116.5999984741211,115.3499984741211,116.19999694824219,28618000
2004-02-19,77.13785552978516,115.2300033569336,116.38999938964844,115.05999755859375,116.33000183105469,51146200
2004-02-20,76.90355682373047,114.87999725341797,115.55999755859375,114.31999969482422,115.4800033569336,46728800
2004-02-23,76.70943450927734,114.58999633789062,115.26000213623047,114.16999816894531,115.22000122070312,36357000
2004-02-24,76.57555389404297,114.38999938964844,114.98999786376953,113.02999877929688,114.2699966430664,43953000
2004-02-25,76.89688873291016,114.87000274658203,115.05999755859375,114.31999969482422,114.45999908447266,31213600
2004-02-26,76.9437484741211,114.94000244140625,115.29000091552734,114.33999633789062,114.61000061035156,29683000
2004-02-27,76.99732208251953,115.0199966430664,115.73999786376953,114.62999725341797,115.19000244140625,39312000
2004-03-01,77.76044464111328,116.16000366210938,116.33999633789062,115.25,115.43000030517578,33130800
2004-03-02,77.30524444580078,115.4800033569336,116.97000122070312,115.2300033569336,115.94000244140625,38556400
2004-03-03,77.44580078125,115.69000244140625,115.87000274658203,114.91999816894531,115.25,31346200
2004-03-04,77.6466293334961,115.98999786376953,116.0999984741211,115.5199966430664,115.72000122070312,21060000
2004-03-05,77.90770721435547,116.37999725341797,116.94999694824219,115.27999877929688,115.41999816894531,55905600
2004-03-08,76.9571304321289,114.95999908447266,116.62000274658203,114.91000366210938,116.33999633789062,39281600
2004-03-09,76.6491928100586,114.5,115.20999908447266,114.23999786376953,115.0999984741211,39746100
2004-03-10,75.3638916015625,112.58000183105469,114.7699966430664,112.55999755859375,114.72000122070312,67671800
2004-03-11,74.38654327392578,111.12000274658203,113.2699966430664,111.0999984741211,112.4000015258789,89134800
2004-03-12,75.3638916015625,112.58000183105469,112.70999908447266,111.58000183105469,111.7300033569336,54012200
2004-03-15,74.4400863647461,111.19999694824219,112.3499984741211,110.9000015258789,112.2699966430664,57677200
2004-03-16,74.83503723144531,111.79000091552734,112.05999755859375,110.83999633789062,111.77999877929688,59832600
2004-03-17,75.67184448242188,113.04000091552734,113.26000213623047,112.0999984741211,112.18000030517578,41607300
2004-03-18,75.69189453125,113.06999969482422,113.2699966430664,111.93000030517578,112.69999694824219,60014300
2004-03-19,74.60699462890625,111.05999755859375,112.56999969482422,111.04000091552734,112.41000366210938,48636200
2004-03-22,73.65978240966797,109.6500015258789,110.56999969482422,109.0999984741211,110.54000091552734,62752100
2004-03-23,73.53215789794922,109.45999908447266,110.4000015258789,109.36000061035156,110.25,54080200
2004-03-24,73.59263610839844,109.55000305175781,110.13999938964844,108.8499984741211,109.58000183105469,51584300
2004-03-25,74.56673431396484,111.0,111.30000305175781,109.79000091552734,110.08000183105469,49873600
2004-03-26,74.58685302734375,111.02999877929688,111.79000091552734,110.80000305175781,110.95999908447266,37409500
2004-03-29,75.63477325439453,112.58999633789062,112.73999786376953,111.58000183105469,111.62999725341797,44113600
2004-03-30,75.89006805419922,112.97000122070312,113.06999969482422,112.22000122070312,112.30000305175781,39059900
2004-03-31,75.9774398803711,113.0999984741211,113.4000015258789,112.37999725341797,112.98999786376953,48517600
2004-04-01,76.43421173095703,113.77999877929688,113.87000274658203,113.05000305175781,113.06999969482422,45103800
2004-04-02,77.011962890625,114.63999938964844,114.83999633789062,113.9000015258789,114.80999755859375,50987700
2004-04-05,77.43518829345703,115.2699966430664,115.37999725341797,114.44000244140625,114.45999908447266,30251800
2004-04-06,77.18661499023438,114.9000015258789,115.18000030517578,114.62000274658203,114.83000183105469,28420900
2004-04-07,77.0052490234375,114.62999725341797,114.9800033569336,114.11000061035156,114.94999694824219,45890500
2004-04-08,76.83055877685547,114.37000274658203,115.41000366210938,113.73999786376953,115.41000366210938,46929700
2004-04-12,77.13284301757812,114.81999969482422,115.08000183105469,114.56999969482422,114.58000183105469,23085200
2004-04-13,76.05130004882812,113.20999908447266,115.30000305175781,113.0199966430664,115.26000213623047,56210300
2004-04-14,76.17221069335938,113.38999938964844,113.63999938964844,112.55000305175781,112.61000061035156,62322300
2004-04-15,75.88336944580078,112.95999908447266,113.77999877929688,112.36000061035156,113.44999694824219,61602500
2004-04-16,76.4677963256836,113.83000183105469,114.05000305175781,112.9800033569336,113.37999725341797,47059200
2004-04-19,76.4677963256836,113.83000183105469,113.98999786376953,113.2699966430664,113.55000305175781,28277600
2004-04-20,75.1847152709961,111.91999816894531,114.31999969482422,111.77999877929688,114.08000183105469,53299400
2004-04-21,75.6885757446289,112.66999816894531,112.94999694824219,111.87000274658203,112.19999694824219,50177300
2004-04-22,76.74996185302734,114.25,114.66999816894531,112.44000244140625,112.4800033569336,62071500
2004-04-23,76.82382202148438,114.36000061035156,114.56999969482422,113.79000091552734,114.41999816894531,29395700
2004-04-26,76.71636962890625,114.19999694824219,114.94000244140625,113.5999984741211,114.5,35515200
2004-04-27,76.78355407714844,114.30000305175781,115.12000274658203,113.95999908447266,114.2300033569336,43485500
2004-04-28,75.789306640625,112.81999969482422,114.01000213623047,112.5,113.88999938964844,50165800
2004-04-29,75.12428283691406,111.83000183105469,113.31999969482422,111.16000366210938,112.72000122070312,69687600
2004-04-30,74.53983306884766,110.95999908447266,112.37999725341797,110.9000015258789,112.16999816894531,48681400
2004-05-03,75.33922576904297,112.1500015258789,112.29000091552734,111.3499984741211,111.37000274658203,33758000
2004-05-04,75.27877044677734,112.05999755859375,113.26000213623047,111.66000366210938,112.25,51185100
2004-05-05,75.76245880126953,112.77999877929688,112.95999908447266,112.16000366210938,112.41000366210938,34405000
2004-05-06,75.11082458496094,111.80999755859375,112.58999633789062,111.0,112.0199966430664,54997000
2004-05-07,73.86805725097656,109.95999908447266,112.2300033569336,109.95999908447266,111.22000122070312,60950000
2004-05-10,73.10894012451172,108.83000183105469,109.75,108.36000061035156,109.44000244140625,75279400
2004-05-11,73.72696685791016,109.75,110.05000305175781,109.33000183105469,109.45999908447266,48300600
2004-05-12,74.19720458984375,110.44999694824219,110.54000091552734,108.05999755859375,109.56999969482422,90830500
2004-05-13,73.88819885253906,109.98999786376953,110.80999755859375,109.62999725341797,109.76000213623047,57393700
2004-05-14,73.92176818847656,110.04000091552734,110.73999786376953,109.2699966430664,109.94999694824219,54123100
2004-05-17,73.29029083251953,109.0999984741211,109.5,108.41000366210938,108.88999938964844,55020400
2004-05-18,73.65978240966797,109.6500015258789,109.94000244140625,109.33000183105469,109.48999786376953,30193100
2004-05-19,73.40452575683594,109.2699966430664,111.18000030517578,109.1500015258789,110.5,54804100
2004-05-20,73.63966369628906,109.62000274658203,109.87000274658203,109.04000091552734,109.44999694824219,38082900
2004-05-21,73.76727294921875,109.80999755859375,110.55000305175781,109.47000122070312,109.97000122070312,47480400
2004-05-24,74.0763168334961,110.2699966430664,110.76000213623047,109.68000030517578,110.52999877929688,40961500
